id,retweet_count,favorite_count,followers_count
682088079302213632,11271,20108,3200952
682059653698686977,1915,5442,3200952
682047327939461121,1088,3525,3200952
682032003584274432,2294,7223,3200952
682003177596559360,1722,3464,3200952
681981167097122816,1161,3043,3200952
681891461017812993,951,2706,3200952
681694085539872773,4581,14010,3200952
681679526984871937,499,1923,3200952
681654059175129088,1045,2903,3200952
681610798867845120,533,2100,3200952
681579835668455424,1489,3893,3200952
681523177663676416,6620,15749,3200952
681340665377193984,313,1803,3200952
681339448655802368,4598,10202,3200952
681320187870711809,863,2918,3200952
681302363064414209,2072,4347,3200952
681297372102656000,1091,3490,3200952
681281657291280384,1258,3520,3200952
681261549936340994,308,1597,3200860
681242418453299201,624,1645,3200952
681231109724700672,540,2629,3200952
681193455364796417,1691,4077,3200952
680970795137544192,749,2665,3200952
680959110691590145,2243,4986,3200952
680940246314430465,1225,3544,3200952
680934982542561280,497,2285,3200952
680913438424612864,705,2609,3200952
680889648562991104,418,1945,3200952
680836378243002368,1513,3766,3200952
680805554198020098,751,2370,3200952
680801747103793152,925,2600,3200952
680798457301471234,1182,3134,3200952
680609293079592961,816,2906,3200952
680583894916304897,1514,3939,3200952
680497766108381184,2162,4639,3200952
680494726643068929,542,1879,3200953
680473011644985345,844,2778,3200953
680440374763077632,564,1583,3200953
680221482581123072,329,1598,3200953
680206703334408192,1323,3115,3200953
680191257256136705,577,2356,3200953
680176173301628928,1760,4263,3200953
680161097740095489,828,2538,3200953
680145970311643136,1972,3955,3200953
680130881361686529,1078,2519,3200953
680115823365742593,1028,2972,3200953
680100725817409536,1554,3891,3200953
680085611152338944,10034,13959,3200953
680070545539371008,994,2818,3200953
680055455951884288,8067,18278,3200953
679877062409191424,726,2155,3200953
679872969355714560,749,2365,3200953
679862121895714818,706,2678,3200953
679854723806179328,1402,3143,3200953
679844490799091713,887,2593,3200953
679828447187857408,15839,39726,3200953
679777920601223168,1281,3390,3200953
679736210798047232,918,2311,3200953
679729593985699840,937,2367,3200953
679722016581222400,539,1817,3200953
679530280114372609,2347,5208,3200953
679527802031484928,823,2892,3200953
679511351870550016,1461,3711,3200953
679503373272485890,1673,3484,3200953
679475951516934144,728,2304,3200953
679462823135686656,21324,34856,3200953
679405845277462528,1364,2594,3200953
679158373988876288,9193,23568,3200953
679148763231985668,1163,3028,3200953
679132435750195208,1314,3253,3200953
679111216690831360,2893,6514,3200953
679062614270468097,9299,18712,3200953
679047485189439488,781,2460,3200953
679001094530465792,1378,3075,3200953
678991772295516161,1333,2537,3200953
678969228704284672,528,1796,3200953
678800283649069056,1018,2810,3200953
678798276842360832,1350,3804,3200953
678774928607469569,1043,3037,3200953
678767140346941444,1553,3864,3200953
678764513869611008,544,1788,3200953
678755239630127104,3741,7802,3200953
678740035362037760,1926,4099,3200953
678708137298427904,2753,6082,3200953
678675843183484930,1680,3155,3200953
678643457146150913,489,2250,3200954
678446151570427904,1785,4358,3200954
678424312106393600,2880,5916,3200954
678410210315247616,2072,4640,3200954
678399652199309312,30742,61794,3200954
678396796259975168,478,1731,3200862
678389028614488064,473,2044,3200954
678380236862578688,1020,2655,3200954
678341075375947776,612,1896,3200954
678334497360859136,304,1427,3200954
678278586130948096,6857,12531,3200954
678255464182861824,418,1726,3200954
678023323247357953,439,2095,3200954
678021115718029313,7148,15018,3200954
677961670166224897,1879,3701,3200954
677918531514703872,463,1476,3200954
677895101218201600,2384,5275,3200954
677716515794329600,1104,3323,3200954
677700003327029250,1622,3689,3200954
677698403548192770,363,1332,3200954
677687604918272002,950,2681,3200954
677673981332312066,1677,3603,3200954
677662372920729601,1101,2134,3200954
677644091929329666,886,2040,3200953
677573743309385728,819,2322,3200953
677565715327688705,513,1409,3200953
677557565589463040,1322,2665,3200953
677547928504967168,4076,7568,3200953
677530072887205888,250,1161,3200953
677335745548390400,2017,3328,3200953
677334615166730240,328,1477,3200953
677331501395156992,265,1189,3200953
677328882937298944,1693,3938,3200953
677314812125323265,611,1799,3200953
677301033169788928,471,1362,3200953
677269281705472000,790,2164,3200953
677228873407442944,1840,3837,3200953
677187300187611136,1033,2981,3200953
676975532580409345,1203,3015,3201000
676957860086095872,907,2395,3201000
676949632774234114,448,1413,3201000
676948236477857792,980,2354,3201001
676946864479084545,426,1844,3201001
676942428000112642,855,2261,3201001
676936541936185344,5515,13809,3201001
676916996760600576,2002,3231,3201001
676897532954456065,817,2426,3201001
676864501615042560,808,2294,3201001
676821958043033607,17605,25124,3201001
676819651066732545,741,1957,3201001
676811746707918848,469,1536,3201001
676776431406465024,2249,5405,3201001
676617503762681856,1108,3149,3201001
676613908052996102,219,1183,3201002
676606785097199616,490,2039,3201002
676603393314578432,440,1280,3201002
676593408224403456,2410,4954,3201002
676590572941893632,142,1001,3201002
676588346097852417,896,2533,3201002
676582956622721024,312,1310,3201002
676575501977128964,1254,2807,3201002
676533798876651520,621,2025,3201002
676496375194980353,602,1641,3201002
676470639084101634,5224,12616,3201002
676440007570247681,748,1863,3201002
676430933382295552,385,1526,3201002
676263575653122048,609,2243,3201002
676237365392908289,331,1335,3201002
676219687039057920,31989,67100,3201002
676215927814406144,661,1881,3201002
676191832485810177,1145,2478,3201002
676146341966438401,744,2077,3201002
676121918416756736,1297,2335,3201002
676101918813499392,1284,3042,3201002
676098748976615425,1623,3279,3201002
676089483918516224,483,1431,3201002
675898130735476737,653,1774,3201002
675891555769696257,976,2297,3201002
675888385639251968,1067,2581,3201002
675878199931371520,1570,4531,3201002
675870721063669760,632,1783,3200910
675853064436391936,1460,2927,3201002
675849018447167488,172,1027,3201002
675845657354215424,1000,2477,3201002
675822767435051008,591,1652,3201002
675820929667219457,260,1140,3201002
675798442703122432,3787,11101,3201002
675781562965868544,537,1750,3201002
675740360753160193,388,1257,3201002
675710890956750848,928,2046,3201002
675707330206547968,771,2154,3201002
675706639471788032,106,693,3201002
675534494439489536,470,1953,3201002
675531475945709568,428,1276,3201002
675522403582218240,316,1122,3201002
675517828909424640,507,1414,3201002
675501075957489664,6485,18482,3201002
675497103322386432,1443,3397,3201002
675489971617296384,672,1406,3201002
675483430902214656,1081,1985,3201002
675432746517426176,627,1623,3201002
675372240448454658,563,1838,3201002
675362609739206656,262,1136,3201002
675354435921575936,18963,35178,3201003
675349384339542016,2532,4237,3201003
675334060156301312,1436,3007,3201003
675166823650848770,1795,3920,3201003
675153376133427200,2734,6072,3201003
675149409102012420,1878,4037,3201003
675147105808306176,273,1026,3201003
675146535592706048,349,1300,3201003
675145476954566656,1011,2305,3201003
675135153782571009,542,1398,3201003
675113801096802304,877,2120,3201003
675111688094527488,283,1042,3201003
675109292475830276,1259,3006,3201003
675047298674663426,366,1141,3201003
675015141583413248,1335,2918,3201003
675006312288268288,252,1057,3201003
675003128568291329,517,1672,3201003
674999807681908736,1232,2433,3201003
674805413498527744,391,934,3201003
674800520222154752,949,3240,3201003
674793399141146624,1225,2697,3201003
674790488185167872,278,1180,3201003
674788554665512960,230,871,3201004
674781762103414784,1335,2169,3201004
674774481756377088,532,1213,3201004
674767892831932416,883,1981,3201004
674764817387900928,263,852,3201004
674754018082705410,488,1456,3201004
674752233200820224,516,1580,3201004
674743008475090944,607,1514,3201004
674742531037511680,55,527,3201004
674739953134403584,437,1194,3201004
674737130913071104,103,693,3201004
674690135443775488,510,1237,3201004
674670581682434048,729,1751,3201004
674664755118911488,276,994,3201003
674646392044941312,557,1533,3201003
674644256330530816,311,1111,3201003
674638615994089473,650,1806,3201003
674632714662858753,637,1617,3201003
674606911342424069,115,1013,3201003
674468880899788800,2275,6676,3201003
674447403907457024,393,1137,3201003
674436901579923456,426,1198,3201003
674422304705744896,592,1536,3201003
674416750885273600,157,731,3201003
674410619106390016,515,1289,3201003
674394782723014656,635,1607,3201003
674372068062928900,346,931,3201003
674330906434379776,83,602,3201003
674318007229923329,570,1516,3201003
674307341513269249,7641,12129,3201003
674291837063053312,6533,15817,3201003
674271431610523648,800,1682,3201003
674269164442398721,255,961,3201003
674265582246694913,936,1766,3201003
674262580978937856,498,1391,3201003
674255168825880576,619,1581,3201003
674082852460433408,186,804,3201003
674075285688614912,316,1047,3201003
674063288070742018,2450,6769,3201003
674053186244734976,1441,3576,3201004
674051556661161984,530,1564,3201004
674045139690631169,710,1520,3201004
674042553264685056,142,772,3201004
674038233588723717,456,1176,3201004
674036086168010753,240,906,3201004
674024893172875264,1360,1914,3201004
674019345211760640,340,1208,3201004
674014384960745472,714,1676,3201004
674008982932058114,393,1297,3201004
673956914389192708,1069,2091,3201004
673919437611909120,401,1251,3201004
673906403526995968,1799,3406,3201004
673887867907739649,274,994,3201004
673716320723169284,843,3289,3201004
673715861853720576,2303,3815,3201004
673711475735838725,325,1114,3201004
673709992831262724,306,908,3201004
673708611235921920,315,1153,3201004
673707060090052608,434,1177,3201004
673705679337693185,439,1337,3201004
673700254269775872,638,1532,3201004
673697980713705472,2165,4067,3201004
673689733134946305,700,1855,3201004
673688752737402881,534,1325,3201004
673686845050527744,479,1544,3201004
673680198160809984,521,1460,3201004
673662677122719744,397,1339,3201004
673656262056419329,265,769,3201004
673636718965334016,404,1194,3201004
673612854080196609,802,1691,3201004
673583129559498752,403,1273,3201004
673580926094458881,297,882,3201004
673576835670777856,613,1482,3201004
673363615379013632,338,1088,3201004
673359818736984064,728,1558,3201004
673355879178194945,652,1606,3201004
673352124999274496,597,1761,3201004
673350198937153538,229,784,3201004
673345638550134785,1422,2700,3201004
673343217010679808,289,1038,3201004
673342308415348736,649,1362,3201004
673320132811366400,8705,14441,3201004
673317986296586240,293,924,3201004
673295268553605120,3484,8046,3201004
673270968295534593,400,1134,3201004
673240798075449344,798,1510,3201004
673213039743795200,929,2410,3201005
673148804208660480,688,1822,3201005
672997845381865473,786,2092,3201005
672995267319328768,328,1001,3201005
672988786805112832,314,1039,3201005
672984142909456390,593,1338,3201005
672980819271634944,1079,1930,3200913
672975131468300288,1015,1813,3201005
672970152493887488,391,1019,3201005
672968025906282496,602,1405,3201005
672964561327235073,701,1530,3201005
672902681409806336,550,1452,3201005
672898206762672129,459,944,3201005
672884426393653248,897,1661,3201005
672877615439593473,405,1096,3201005
672834301050937345,623,1398,3201005
672828477930868736,533,1343,3201005
672640509974827008,348,1032,3201005
672622327801233409,542,1377,3201005
672614745925664768,644,1302,3201005
672609152938721280,424,1180,3201005
672604026190569472,445,1188,3201005
672594978741354496,661,1411,3201005
672591762242805761,367,1014,3201005
672591271085670400,207,782,3201005
672538107540070400,404,1089,3201006
672523490734551040,189,696,3201006
672488522314567680,482,1187,3201006
672482722825261057,665,1221,3201006
672481316919734272,137,757,3201006
672475084225949696,770,1529,3201006
672466075045466113,598,1447,3201006
672272411274932228,3677,6888,3201006
672267570918129665,666,1588,3201006
672264251789176834,383,1212,3201006
672256522047614977,1699,2999,3201006
672254177670729728,800,1515,3201006
672248013293752320,656,1833,3201006
672245253877968896,169,733,3201006
672239279297454080,347,953,3201006
672231046314901505,1089,1956,3201006
672222792075620352,231,833,3201006
672205392827572224,1270,2414,3201006
672169685991993344,408,1074,3201006
672160042234327040,395,918,3201006
672139350159835138,792,1876,3201006
672125275208069120,1253,2578,3201006
672095186491711488,395,1063,3201006
672082170312290304,402,1003,3201006
672068090318987265,564,1389,3201006
671896809300709376,4519,9016,3201006
671891728106971137,618,1415,3201006
671882082306625538,1488,3693,3201006
671879137494245376,748,1507,3201006
671874878652489728,601,1330,3201006
671866342182637568,548,1191,3201006
671855973984772097,502,977,3201006
671789708968640512,3811,7527,3201006
671768281401958400,572,1269,3201006
671763349865160704,999,1788,3201006
671744970634719232,841,1430,3201006
671743150407421952,248,779,3201006
671735591348891648,819,1534,3201006
671729906628341761,4795,9119,3201006
671561002136281088,7931,13679,3201006
671550332464455680,229,967,3201006
671547767500775424,658,1444,3201006
671544874165002241,1145,2126,3201006
671542985629241344,616,1166,3201007
671538301157904385,436,993,3201007
671536543010570240,441,1253,3201007
671533943490011136,631,1092,3201007
671528761649688577,280,896,3201007
671520732782923777,582,1499,3201007
671518598289059840,319,1010,3201007
671511350426865664,791,1734,3201007
671504605491109889,3866,7495,3201007
671497587707535361,481,980,3201007
671488513339211776,516,1073,3201007
671486386088865792,226,621,3201007
671485057807351808,253,806,3201007
671390180817915904,805,1513,3201007
671362598324076544,325,1193,3201007
671357843010908160,157,426,3201007
671355857343524864,119,508,3201008
671347597085433856,476,1031,3201008
671186162933985280,241,788,3201008
671182547775299584,378,1193,3201008
671166507850801152,390,931,3201008
671163268581498880,1198,1763,3201008
671159727754231808,89,401,3201008
671154572044468225,241,769,3201008
671151324042559489,166,714,3201008
671147085991960577,254,713,3201008
671141549288370177,713,1246,3201008
671138694582165504,448,996,3201008
671134062904504320,212,796,3201008
671122204919246848,2763,3729,3201008
671115716440031232,842,1436,3201008
671109016219725825,478,1225,3201008
670995969505435648,317,1175,3201008
670842764863651840,4324,7989,3201008
670840546554966016,213,634,3201008
670838202509447168,758,1189,3201008
670833812859932673,135,474,3201008
670832455012716544,242,780,3201008
670826280409919488,4485,5961,3201008
670823764196741120,205,824,3201008
670822709593571328,105,647,3201008
670815497391357952,1708,3410,3201008
670811965569282048,295,1202,3201008
670807719151067136,546,1234,3201008
670804601705242624,1035,2098,3201008
670803562457407488,95,362,3201008
670797304698376195,262,780,3201008
670792680469889025,298,889,3201008
670789397210615808,255,700,3201008
670786190031921152,218,640,3201008
670783437142401025,431,872,3201008
670782429121134593,863,1691,3201008
670780561024270336,317,831,3201008
670778058496974848,77,345,3201008
670764103623966721,466,1154,3201008
670755717859713024,123,475,3201008
670733412878163972,558,1030,3201008
670727704916926465,403,887,3201009
670717338665226240,547,1301,3201009
670704688707301377,405,814,3201009
670691627984359425,266,632,3201009
670679630144274432,315,799,3201009
670676092097810432,45,267,3201009
670668383499735048,5537,11452,3201009
670474236058800128,835,1635,3201009
670468609693655041,90,375,3201009
670465786746662913,608,1048,3201009
670452855871037440,225,580,3201009
670449342516494336,729,1264,3201009
670444955656130560,2153,7120,3201009
670442337873600512,213,690,3201009
670435821946826752,570,1127,3201009
670434127938719744,708,1501,3201009
670433248821026816,122,345,3201009
670428280563085312,694,1484,3201009
670427002554466305,179,551,3201009
670421925039075328,709,1415,3201009
670420569653809152,342,668,3201009
670417414769758208,350,604,3201010
670411370698022913,991,2176,3201010
670408998013820928,249,600,3201010
670403879788544000,173,460,3201010
670385711116361728,234,593,3201010
670374371102445568,295,785,3201010
670361874861563904,71,344,3201010
670338931251150849,122,451,3201010
670319130621435904,1359,4110,3201010
670303360680108032,151,452,3201010
670290420111441920,315,750,3201010
670093938074779648,365,1106,3201010
670086499208155136,275,740,3201010
670079681849372674,1373,2390,3201010
670073503555706880,874,1674,3201010
670069087419133954,278,676,3201010
670061506722140161,373,822,3201010
670055038660800512,357,716,3200918
670046952931721218,191,684,3201011
670040295598354432,118,801,3201011
670037189829525505,306,625,3201011
670003130994700288,100,352,3201011
669993076832759809,92,344,3201011
669972011175813120,175,471,3201011
669970042633789440,65,317,3201011
669942763794931712,183,536,3201011
669926384437997569,115,400,3201011
669923323644657664,64,250,3201011
669753178989142016,431,858,3201011
669749430875258880,71,289,3201011
669684865554620416,99,551,3201011
669683899023405056,119,412,3201011
669682095984410625,146,375,3201011
669680153564442624,311,712,3201011
669661792646373376,482,860,3201011
669625907762618368,1963,3769,3201011
669603084620980224,401,1006,3201011
669597912108789760,163,550,3201011
669583744538451968,1017,1587,3201011
669573570759163904,156,467,3201011
669571471778410496,1085,1684,3201011
669567591774625800,61,248,3201011
669564461267722241,133,413,3201011
669393256313184256,83,383,3201012
669375718304980992,792,1425,3201012
669371483794317312,196,524,3201012
669367896104181761,172,485,3201012
669363888236994561,252,669,3201012
669359674819481600,134,390,3201012
669354382627049472,1390,2889,3201012
669353438988365824,281,687,3201012
669351434509529089,207,474,3201012
669328503091937280,452,1081,3201012
669327207240699904,127,610,3201012
669324657376567296,223,525,3201012
669216679721873412,422,958,3201012
669214165781868544,183,468,3201012
669203728096960512,522,1074,3201012
669037058363662336,336,698,3201012
669015743032369152,403,785,3201012
669006782128353280,269,610,3201012
669000397445533696,6965,22118,3201012
668994913074286592,254,468,3201012
668992363537309700,381,802,3201012
668989615043424256,356,726,3201012
668988183816871936,516,961,3201012
668986018524233728,183,578,3201013
668981893510119424,340,573,3201014
668979806671884288,382,842,3201014
668975677807423489,641,1386,3201014
668967877119254528,25,161,3201014
668960084974809088,263,757,3201014
668955713004314625,77,300,3201014
668932921458302977,63,284,3201014
668902994700836864,107,338,3201014
668892474547511297,164,422,3201014
668872652652679168,322,566,3201014
668852170888998912,184,479,3201014
668826086256599040,150,467,3201014
668815180734689280,291,610,3201014
668779399630725120,409,749,3201014
668655139528511488,233,562,3201014
668645506898350081,588,962,3201014
668643542311546881,576,939,3201014
668641109086707712,573,1145,3201014
668636665813057536,528,1114,3201014
668633411083464705,1788,3024,3201014
668631377374486528,349,763,3201014
668627278264475648,123,341,3201014
668625577880875008,140,417,3201014
668623201287675904,851,1551,3201014
668620235289837568,45,211,3201014
668614819948453888,341,654,3201014
668587383441514497,1174,1760,3201014
668567822092664832,62,265,3201014
668544745690562560,250,561,3201014
668542336805281792,231,497,3201014
668537837512433665,79,265,3201014
668528771708952576,242,496,3201014
668507509523615744,116,345,3201014
668496999348633600,146,436,3201014
668484198282485761,253,453,3201014
668480044826800133,162,491,3201015
668466899341221888,560,936,3201015
668297328638447616,319,656,3201015
668291999406125056,34,264,3201015
668286279830867968,149,535,3201015
668274247790391296,248,886,3201015
668268907921326080,261,592,3201015
668256321989451776,667,1385,3201015
668248472370458624,523,1056,3201015
668237644992782336,3100,6614,3201015
668226093875376128,115,323,3201015
668221241640230912,215,537,3201015
668204964695683073,206,586,3201015
668190681446379520,210,696,3201015
668171859951755264,208,525,3201015
668154635664932864,336,522,3201015
668142349051129856,306,592,3201015
668113020489474048,265,709,3201015
667937095915278337,866,1356,3201015
667924896115245057,119,318,3201015
667915453470232577,59,222,3201015
667911425562669056,329,523,3201015
667902449697558528,396,905,3201015
667886921285246976,1180,2011,3201015
667885044254572545,530,868,3201015
667878741721415682,127,409,3201015
667873844930215936,440,667,3201016
667866724293877760,1110,3172,3201016
667861340749471744,86,253,3201016
667832474953625600,68,303,3201016
667806454573760512,535,1111,3201016
667801013445750784,101,346,3201016
667793409583771648,358,736,3201016
667782464991965184,261,434,3201016
667773195014021121,61,243,3201016
667766675769573376,243,476,3201016
667728196545200128,162,398,3201016
667724302356258817,341,517,3201016
667550904950915073,37,0,3201016
667550882905632768,34,0,3201016
667549055577362432,2454,6138,3201016
667546741521195010,138,355,3201016
667544320556335104,568,917,3201016
667538891197542400,72,220,3201016
667534815156183040,576,866,3201016
667530908589760512,264,501,3201016
667524857454854144,1198,1798,3201016
667517642048163840,203,389,3201016
667509364010450944,2272,7148,3201016
667502640335572993,231,563,3201016
667495797102141441,294,565,3201016
667491009379606528,242,559,3201016
667470559035432960,102,273,3201016
667455448082227200,66,203,3201016
667453023279554560,96,327,3201016
667443425659232256,620,833,3201016
667437278097252352,257,483,3201016
667435689202614272,89,326,3201016
667405339315146752,234,489,3201016
667393430834667520,60,211,3201016
667369227918143488,173,385,3201017
667211855547486208,258,516,3201017
667200525029539841,282,658,3201017
667192066997374976,115,414,3201017
667188689915760640,449,784,3201017
667182792070062081,6618,15075,3201017
667177989038297088,58,200,3201017
667176164155375616,484,640,3201017
667174963120574464,88,262,3201017
667171260800061440,97,235,3201017
667165590075940865,1241,2819,3201017
667160273090932737,66,268,3201017
667152164079423490,18285,49720,3201017
667138269671505920,2387,4851,3201017
667119796878725120,135,346,3201018
667090893657276420,132,349,3201018
667073648344346624,134,425,3201018
667070482143944705,14,88,3201018
667065535570550784,51,175,3201018
667062181243039745,57,227,3201018
667044094246576128,54,198,3201018
667012601033924608,237,471,3201018
666996132027977728,102,258,3201018
666983947667116034,1040,2679,3201018
666837028449972224,584,857,3201018
666835007768551424,83,222,3201018
666826780179869698,105,266,3201018
666817836334096384,267,540,3201018
666804364988780544,95,250,3201018
666786068205871104,521,800,3201018
666781792255496192,211,404,3201018
666776908487630848,186,368,3201018
666739327293083650,71,244,3201018
666701168228331520,234,449,3201018
666691418707132416,51,196,3201018
666649482315059201,608,923,3201017
666644823164719104,88,238,3201017
666454714377183233,223,545,3201017
666447344410484738,23,107,3201017
666437273139982337,52,131,3201017
666435652385423360,54,170,3201017
666430724426358785,204,330,3201017
666428276349472768,90,171,3201017
666421158376562688,118,327,3201017
666418789513326592,48,129,3201017
666411507551481857,339,459,3201017
666407126856765440,44,113,3201018
666396247373291520,92,172,3201018
666373753744588802,100,194,3201018
666362758909284353,595,804,3201018
666353288456101888,77,229,3201018
666345417576210432,146,307,3201018
666337882303524864,96,204,3201018
666293911632134144,368,522,3201018
666287406224695296,71,152,3201018
666273097616637952,82,184,3201018
666268910803644416,37,108,3201018
666104133288665088,6871,14765,3201018
666102155909144576,16,81,3201018
666099513787052032,73,164,3201018
666094000022159362,79,169,3201018
666082916733198337,47,121,3201018
666073100786774016,174,335,3201018
666071193221509120,67,154,3201018
666063827256086533,232,496,3201018
666058600524156928,61,115,3201018
666057090499244032,146,304,3201018
666055525042405380,261,448,3201018
666051853826850816,879,1253,3201018
666050758794694657,60,136,3201018
666049248165822465,41,111,3201018
666044226329800704,147,311,3201018
666033412701032449,47,128,3201018
666029285002620928,48,132,3201018
666020888022790149,532,2535,3201018
